pose_id,tx,ty,tz,qx,qy,qz,qw,loop_ids
457,16.461905989,-9.015792491,2.963337318,0,0,0,1,
458,16.438618671,-8.833621408,2.838256735,0,0,0,1,
459,16.430481590,-8.763252466,2.787096833,0,0,0,1,
460,16.426969485,-8.634323270,2.688746868,0,0,0,1,
461,16.444641740,-8.545779540,2.618885195,0,0,0,1,
462,16.464481826,-8.445782561,2.522545705,0,0,0,1,
463,16.445609601,-8.300814525,2.398787004,0,0,0,1,
464,16.429813396,-8.134479501,2.277600112,0,0,0,1,
465,16.414621340,-7.984012851,2.166350000,0,0,0,1,
466,16.395589016,-7.896239505,2.081510152,0,0,0,1,
467,16.373626445,-7.749584368,1.974977388,0,0,0,1,
468,16.357854618,-7.636753102,1.908357181,0,0,0,1,
469,16.350417079,-7.505952523,1.830061346,0,0,0,1,
470,16.330323487,-7.286444290,1.619422925,0,0,0,1,
471,16.295263339,-7.112877159,1.454291987,0,0,0,1,
472,16.276124515,-7.020337834,1.377877263,0,0,0,1,
473,16.250293979,-6.881799179,1.279014770,0,0,0,1,
474,16.219301446,-6.727007172,1.187948311,0,0,0,1,
475,16.215099879,-6.612273371,1.119219404,0,0,0,1,
476,16.233950413,-6.484242930,1.051072557,0,0,0,1,
477,16.235674094,-6.311533847,0.954609597,0,0,0,1,
478,16.193014266,-6.096996942,0.817913661,0,0,0,1,
479,16.158646699,-5.911148619,0.674514997,0,0,0,1,
480,16.135840791,-5.753243416,0.581754302,0,0,0,1,
481,16.143223193,-5.577544260,0.514237742,0,0,0,1,
482,16.143439324,-5.277572221,0.400313147,0,0,0,1,
483,16.127495222,-5.188727087,0.342962586,0,0,0,1,
484,16.108704294,-5.097719685,0.273578278,0,0,0,1,
485,16.082299322,-4.960073506,0.175189085,0,0,0,1,
486,16.058184000,-4.848705294,0.086344796,0,0,0,1,
487,16.040360855,-4.756805416,0.003761136,0,0,0,1,
488,16.028065771,-4.693387905,-0.054517928,0,0,0,1,
489,16.020021031,-4.613614280,-0.127715799,0,0,0,1,
490,16.022173189,-4.527909407,-0.200993441,0,0,0,1,
491,16.026350604,-4.417512293,-0.280977436,0,0,0,1,
492,16.023813461,-4.284654801,-0.387027632,0,0,0,1,
493,16.006934647,-4.186195511,-0.482207571,0,0,0,1,
494,15.968348899,-4.047226227,-0.627667867,0,0,0,1,
495,15.941553971,-3.930526702,-0.751716504,0,0,0,1,
496,15.933771636,-3.823802808,-0.877222381,0,0,0,1,
497,15.931201008,-3.750415277,-0.955083734,0,0,0,1,
498,15.946894118,-3.632876341,-1.063181395,0,0,0,1,
499,16.010168408,-3.511734375,-1.162097421,0,0,0,1,
500,16.065604733,-3.410042055,-1.244499395,0,0,0,1,
501,16.071468830,-3.279089467,-1.345768045,0,0,0,1,
502,16.053995823,-3.219623577,-1.385865183,0,0,0,1,
503,15.960403555,-3.079642055,-1.463496702,0,0,0,1,
504,15.909972736,-3.027307152,-1.480632063,0,0,0,1,
505,15.802963000,-2.947995108,-1.495630927,0,0,0,1,
506,15.704964038,-2.899507739,-1.498918033,0,0,0,1,
507,15.621435216,-2.848619584,-1.500519723,0,0,0,1,
508,15.549367053,-2.793061719,-1.486931314,0,0,0,1,
509,15.373685508,-2.681999412,-1.461200855,0,0,0,1,
510,15.229596022,-2.609403077,-1.437376180,0,0,0,1,
511,15.122525158,-2.560799156,-1.425367966,0,0,0,1,
512,15.025702379,-2.516033779,-1.418385100,0,0,0,1,
513,14.904036223,-2.449951927,-1.426484328,0,0,0,1,
514,14.721192987,-2.379701234,-1.414907527,0,0,0,1,
515,14.590308822,-2.342627417,-1.410052397,0,0,0,1,
516,14.449172803,-2.289545429,-1.399966999,0,0,0,1,
517,14.303298673,-2.233422967,-1.368053176,0,0,0,1,
518,14.156400673,-2.172438109,-1.319975391,0,0,0,1,
519,14.043682674,-2.141133294,-1.287066639,0,0,0,1,
520,13.926287123,-2.116797006,-1.265036308,0,0,0,1,
521,13.728616078,-2.076134478,-1.243005908,0,0,0,1,
522,13.569362209,-2.061345220,-1.213616961,0,0,0,1,
523,13.336366274,-2.008757033,-1.190370972,0,0,0,1,
524,13.129934842,-1.912396338,-1.125069829,0,0,0,1,
525,12.928019268,-1.845367120,-1.020261883,0,0,0,1,
526,12.691769906,-1.792336918,-0.932887036,0,0,0,1,
527,12.434520265,-1.730968458,-0.866923838,0,0,0,1,
528,12.160980817,-1.667568675,-0.828069656,0,0,0,1,
529,11.904364878,-1.613941710,-0.808556123,0,0,0,1,
530,11.733852541,-1.569876514,-0.777795535,0,0,0,1,
531,11.510245807,-1.513573398,-0.727698674,0,0,0,1,
532,11.338061141,-1.472893436,-0.669028837,0,0,0,1,
533,11.143294233,-1.410434393,-0.598588465,0,0,0,1,
534,10.973678057,-1.362253423,-0.570332412,0,0,0,1,
535,10.794986282,-1.333676516,-0.545591525,0,0,0,1,
536,10.606437678,-1.321729263,-0.552795294,0,0,0,1,
537,10.467250994,-1.317105992,-0.556645691,0,0,0,1,
538,10.293615402,-1.275563633,-0.514335136,0,0,0,1,
539,10.148574260,-1.220316916,-0.450873945,0,0,0,1,
540,9.974936533,-1.177368630,-0.387274429,0,0,0,1,
541,9.822592514,-1.148072867,-0.364200882,0,0,0,1,
542,9.640586294,-1.104979180,-0.344514296,0,0,0,1,
543,9.485144911,-1.057890985,-0.322316620,0,0,0,1,
544,9.307600690,-0.990814869,-0.310956244,0,0,0,1,
545,9.047542850,-0.878756604,-0.244295917,0,0,0,1,
546,8.796393063,-0.763643610,-0.157599791,0,0,0,1,
547,8.527311843,-0.667132768,-0.040259191,0,0,0,1,
548,8.377299341,-0.615169476,0.006359034,0,0,0,1,
549,8.134795082,-0.525085165,0.073797180,0,0,0,1,
550,7.978974577,-0.491737351,0.087138519,0,0,0,1,
551,7.817752861,-0.433476731,0.106186570,0,0,0,1,
552,7.631914607,-0.340987529,0.176974527,0,0,0,1,
553,7.430436202,-0.241087956,0.253707706,0,0,0,1,
554,7.214847948,-0.159227471,0.337762315,0,0,0,1,
555,6.996152012,-0.094018533,0.379976719,0,0,0,1,
556,6.873716019,-0.072803200,0.383248974,0,0,0,1,
557,6.766555506,-0.060856683,0.384699477,0,0,0,1,
558,6.654104350,-0.046260491,0.390679266,0,0,0,1,
559,6.531674156,-0.031664249,0.394426750,0,0,0,1,
560,6.315857154,-0.000921537,0.393788471,0,0,0,1,
561,6.125838974,0.038076316,0.423554287,0,0,0,1,
562,5.910936967,0.117131061,0.479930346,0,0,0,1,
563,5.649474681,0.198811456,0.563775785,0,0,0,1,
564,5.381080207,0.285177164,0.653917659,0,0,0,1,
565,5.148982451,0.359473428,0.722661721,0,0,0,1,
566,4.920098664,0.429164916,0.823548538,0,0,0,1,
567,4.695942319,0.470650931,0.913554740,0,0,0,1,
568,4.472042699,0.492869196,0.963123022,0,0,0,1,
569,4.251927833,0.524767016,0.993973281,0,0,0,1,
570,4.024288265,0.545349530,0.992391697,0,0,0,1,
571,3.759445394,0.637323871,0.986537995,0,0,0,1,
572,3.487055581,0.758940591,1.021072213,0,0,0,1,
573,3.381590992,0.764886094,1.075232238,0,0,0,1,
574,3.276114181,0.715113048,1.168763253,0,0,0,1,
575,3.197858507,0.658036898,1.247236647,0,0,0,1,
576,3.043520361,0.586485487,1.391652109,0,0,0,1,
577,2.886841937,0.471598425,1.542335808,0,0,0,1,
578,2.846806058,0.318609681,1.668934105,0,0,0,1,
579,2.961026062,0.197360265,1.814129593,0,0,0,1,
580,3.097728572,0.099280303,1.896033833,0,0,0,1,
581,3.234605932,-0.093977831,2.007721530,0,0,0,1,
582,3.327109057,-0.353214931,2.127617477,0,0,0,1,
583,3.463930545,-0.548097884,2.269272886,0,0,0,1,
584,3.569519183,-0.710512983,2.399574127,0,0,0,1,
585,3.670045927,-0.883884190,2.554860250,0,0,0,1,
586,3.780595671,-1.095936992,2.757840555,0,0,0,1,
587,3.918431581,-1.277568013,2.873743138,0,0,0,1,
588,4.001770404,-1.432423204,2.945433666,0,0,0,1,
589,4.126839984,-1.682280009,3.076223494,0,0,0,1,
590,4.221071325,-1.823582383,3.250353110,0,0,0,1,
591,4.324767088,-2.096755154,3.357167304,0,0,0,1,
592,4.375533349,-2.265946050,3.503882535,0,0,0,1,
593,4.448954336,-2.458625881,3.667310381,0,0,0,1,
594,4.488761651,-2.648549046,3.824401213,0,0,0,1,
595,4.523867862,-2.804879306,3.911276876,0,0,0,1,
596,4.542766565,-2.993063696,4.015328413,0,0,0,1,
597,4.596408084,-3.081068496,4.198231539,0,0,0,1,
598,4.620038977,-3.108911950,4.365497606,0,0,0,1,
599,4.630757226,-3.298355466,4.536633633,0,0,0,1,
600,4.623424541,-3.495540539,4.626983048,0,0,0,1,
601,4.677183865,-3.762885143,4.851998776,0,0,0,1,
602,4.701004501,-4.006478840,5.026264375,0,0,0,1,
603,4.670588609,-4.181575952,5.181055309,0,0,0,1,
604,4.678674610,-4.409635280,5.342632352,0,0,0,1,
605,4.717975254,-4.611452364,5.491503165,0,0,0,1,
606,4.778734470,-4.839694992,5.703722715,0,0,0,1,
607,4.809574212,-4.988795281,5.823056699,0,0,0,1,
608,4.843065900,-5.182891997,5.945355260,0,0,0,1,
609,4.848963990,-5.332532065,6.028819762,0,0,0,1,
610,4.877454043,-5.578377526,6.103458099,0,0,0,1,
611,4.887768364,-5.876703318,6.272068235,0,0,0,1,
612,4.896020867,-6.102110175,6.352906852,0,0,0,1,
613,4.932907250,-6.371168042,6.447246427,0,0,0,1,
614,4.945335196,-6.554416781,6.509941094,0,0,0,1,
615,4.912111517,-6.786780179,6.563143466,0,0,0,1,
616,4.888021147,-6.994628529,6.651177465,0,0,0,1,
617,4.870961059,-7.210799793,6.688662728,0,0,0,1,
618,4.873849536,-7.435245411,6.750320164,0,0,0,1,
619,4.883182512,-7.566902177,6.783338651,0,0,0,1,
620,4.902353863,-7.710974788,6.819197540,0,0,0,1,
621,4.893912802,-8.016663097,6.887063156,0,0,0,1,
622,4.930325082,-8.180507723,6.915244056,0,0,0,1,
623,5.002195900,-8.288842094,6.924568604,0,0,0,1,
624,5.117544980,-8.418586366,6.934172163,0,0,0,1,
625,5.267066676,-8.531698348,6.953400523,0,0,0,1,
626,5.389206440,-8.597186379,6.960448835,0,0,0,1,
627,5.513642935,-8.651738345,6.964789035,0,0,0,1,
628,5.687871172,-8.701023263,6.950876342,0,0,0,1,
629,5.817370624,-8.740394997,6.930612158,0,0,0,1,
630,5.947659249,-8.781397740,6.902572947,0,0,0,1,
631,6.103178887,-8.824237770,6.874589998,0,0,0,1,
632,6.360557574,-8.858793925,6.827578217,0,0,0,1,
633,6.682172906,-8.865854393,6.758281669,0,0,0,1,
634,6.958947113,-8.868224979,6.714147037,0,0,0,1,
635,7.183435454,-8.856012679,6.658855940,0,0,0,1,
636,7.304609901,-8.851207192,6.624785296,0,0,0,1,
637,7.430639924,-8.853922303,6.589689042,0,0,0,1,
638,7.514211743,-8.863458260,6.556919756,0,0,0,1,
639,7.630429661,-8.883030807,6.506247189,0,0,0,1,
640,7.800081343,-8.889034805,6.457083033,0,0,0,1,
641,8.020123248,-8.898072928,6.393014787,0,0,0,1,
642,8.169652627,-8.904837945,6.370020849,0,0,0,1,
643,8.354709616,-8.913784932,6.320055063,0,0,0,1,
644,8.532415589,-8.938984733,6.246235977,0,0,0,1,
645,8.746725688,-8.969440026,6.163287110,0,0,0,1,
646,8.913579228,-8.991624868,6.078759431,0,0,0,1,
647,9.080306738,-8.999000468,6.013084369,0,0,0,1,
648,9.272094739,-9.021883330,5.989527794,0,0,0,1,
649,9.479600492,-9.013362163,5.952798803,0,0,0,1,
650,9.701161512,-9.020740817,5.906058359,0,0,0,1,
651,9.883115044,-9.065427387,5.848561921,0,0,0,1,
652,10.063022608,-9.114871817,5.780309270,0,0,0,1,
653,10.296522399,-9.172387555,5.743521092,0,0,0,1,
654,10.479728186,-9.211280444,5.729080921,0,0,0,1,
655,10.720722610,-9.259415391,5.712531695,0,0,0,1,
656,10.961128322,-9.333800130,5.655729608,0,0,0,1,
657,11.171859767,-9.385454849,5.625563145,0,0,0,1,
658,11.451435171,-9.437269514,5.632859330,0,0,0,1,
659,11.632249243,-9.481383694,5.632181947,0,0,0,1,
660,11.774656042,-9.537579156,5.594498297,0,0,0,1,
661,11.938361202,-9.579850618,5.568695159,0,0,0,1,
662,12.147452271,-9.642620014,5.523710544,0,0,0,1,
663,12.401569683,-9.699242038,5.486729797,0,0,0,1,
664,12.573714780,-9.732793845,5.414861987,0,0,0,1,
665,12.762594507,-9.763652933,5.326121326,0,0,0,1,
666,12.999712968,-9.811303180,5.258747292,0,0,0,1,
667,13.294176372,-9.870601600,5.194485773,0,0,0,1,
668,13.577584026,-9.926668226,5.111576799,0,0,0,1,
669,13.814900268,-9.994082962,5.044715006,0,0,0,1,
670,14.035051839,-10.079600307,4.950488616,0,0,0,1,
671,14.330729824,-10.194914965,4.869202407,0,0,0,1,
672,14.570457825,-10.283127518,4.833041036,0,0,0,1,
673,14.877355233,-10.323487223,4.777100207,0,0,0,1,
674,15.018046802,-10.317531869,4.740320993,0,0,0,1,
675,15.230458058,-10.267803307,4.662530064,0,0,0,1,
676,15.352942438,-10.228255270,4.607809636,0,0,0,1,
677,15.510710554,-10.169185658,4.523167203,0,0,0,1,
678,15.578646901,-10.130687180,4.475140552,0,0,0,1,
679,15.685795682,-10.023527269,4.380196743,0,0,0,1,
680,15.740742275,-9.924580213,4.312870334,0,0,0,1,
681,15.795577086,-9.772156710,4.220200594,0,0,0,1,
682,15.816631926,-9.690513851,4.178594886,0,0,0,1,
683,15.831858365,-9.600918234,4.142056061,0,0,0,1,
684,15.847326844,-9.476890758,4.088037644,0,0,0,1,
685,15.865477996,-9.359729820,4.022422270,0,0,0,1,
686,15.910232022,-9.155970889,3.899185554,0,0,0,1,
687,15.924254349,-9.078957800,3.849255439,0,0,0,1,
688,15.948861944,-8.929564638,3.752366713,0,0,0,1,
689,15.957384606,-8.859237218,3.704904839,0,0,0,1,
690,15.957877140,-8.785453103,3.661623793,0,0,0,1,
691,15.937116608,-8.665182696,3.595800708,0,0,0,1,
692,15.908968924,-8.548435553,3.530016401,0,0,0,1,
693,15.881676652,-8.401970664,3.449613317,0,0,0,1,
694,15.854005550,-8.143144095,3.316475109,0,0,0,1,
695,15.851544001,-8.069213194,3.277269131,0,0,0,1,
696,15.849821079,-7.877151420,3.176356661,0,0,0,1,
697,15.856782329,-7.802565798,3.132596630,0,0,0,1,
698,15.843662879,-7.586412196,2.996788326,0,0,0,1,
699,15.810170458,-7.487810363,2.936562824,0,0,0,1,
700,15.780034569,-7.395657958,2.876777158,0,0,0,1,
701,15.761998503,-7.277579837,2.802640239,0,0,0,1,
702,15.758837347,-7.182636610,2.743653667,0,0,0,1,
703,15.767073264,-7.098135046,2.683151822,0,0,0,1,
704,15.782232036,-6.978619323,2.617263807,0,0,0,1,
705,15.794108467,-6.878223014,2.564449239,0,0,0,1,
706,15.802583212,-6.694024161,2.454054416,0,0,0,1,
707,15.806442915,-6.620451488,2.406572711,0,0,0,1,
708,15.816371315,-6.476720090,2.309685567,0,0,0,1,
709,15.817363355,-6.381920327,2.225789588,0,0,0,1,
710,15.824278689,-6.227979141,2.087441629,0,0,0,1,
711,15.828904843,-6.050308418,1.907130464,0,0,0,1,
712,15.839882940,-5.965603742,1.822913017,0,0,0,1,
713,15.859227075,-5.885564770,1.735992487,0,0,0,1,
714,15.842822346,-5.616089309,1.541733418,0,0,0,1,
715,15.814811563,-5.505809198,1.484208655,0,0,0,1,
716,15.797457133,-5.367307067,1.409904704,0,0,0,1,
717,15.813564058,-5.165897464,1.296512639,0,0,0,1,
718,15.820834700,-4.983427601,1.149235445,0,0,0,1,
719,15.797279854,-4.897380755,1.072213948,0,0,0,1,
720,15.776213816,-4.765813341,0.970681526,0,0,0,1,
721,15.781782345,-4.669440122,0.894061425,0,0,0,1,
722,15.802085368,-4.558770148,0.812570359,0,0,0,1,
723,15.850836871,-4.325896051,0.703207296,0,0,0,1,
724,15.891903012,-4.167496806,0.644673943,0,0,0,1,
725,15.906109656,-4.034325166,0.591413361,0,0,0,1,
726,15.900839446,-3.943723033,0.552700684,0,0,0,1,
727,15.846322169,-3.728023772,0.448963989,0,0,0,1,
728,15.787827172,-3.598689214,0.388420718,0,0,0,1,
729,15.683806410,-3.441525323,0.325841390,0,0,0,1,
730,15.588581889,-3.348704092,0.292333901,0,0,0,1,
731,15.442179047,-3.230527413,0.268430994,0,0,0,1,
732,15.365536981,-3.180280912,0.267446731,0,0,0,1,
733,15.174340519,-3.080165021,0.290522212,0,0,0,1,
734,15.100240676,-3.043970969,0.302956301,0,0,0,1,
735,14.904561444,-2.952952901,0.326877694,0,0,0,1,
736,14.723589970,-2.898167417,0.365446035,0,0,0,1,
737,14.529106972,-2.852889711,0.394549114,0,0,0,1,
738,14.392702230,-2.804745076,0.398291930,0,0,0,1,
739,14.183009887,-2.732445247,0.426799134,0,0,0,1,
740,13.998564883,-2.679135100,0.454058252,0,0,0,1,
741,13.772793897,-2.620021293,0.500603420,0,0,0,1,
742,13.627255236,-2.575039276,0.538117889,0,0,0,1,
743,13.485820540,-2.537193010,0.578799192,0,0,0,1,
744,13.269113023,-2.476609127,0.643950093,0,0,0,1,
745,13.041352339,-2.404082469,0.738858013,0,0,0,1,
746,12.899224404,-2.352765375,0.770515205,0,0,0,1,
747,12.716969068,-2.291378533,0.788091686,0,0,0,1,
748,12.534787543,-2.237975385,0.790566264,0,0,0,1,
749,12.282061645,-2.160371699,0.795232895,0,0,0,1,
750,12.072489026,-2.075540973,0.814994294,0,0,0,1,
751,11.871883039,-1.976468560,0.823467384,0,0,0,1,
752,11.590221827,-1.886791352,0.876653486,0,0,0,1,
753,11.345120672,-1.813505429,0.918191305,0,0,0,1,
754,11.118023751,-1.751126584,0.949276535,0,0,0,1,
755,10.899221838,-1.684655428,0.959527148,0,0,0,1,
756,10.657435722,-1.589180081,0.979438559,0,0,0,1,
757,10.529855421,-1.541202965,0.993779608,0,0,0,1,
758,10.396221526,-1.485796238,1.022571160,0,0,0,1,
759,10.131840072,-1.376873618,1.133789423,0,0,0,1,
760,9.908472461,-1.317179142,1.175960128,0,0,0,1,
761,9.553057818,-1.197186970,1.245100433,0,0,0,1,
762,9.288455693,-1.106469376,1.280967531,0,0,0,1,
763,9.058331039,-1.012402791,1.336594580,0,0,0,1,
764,8.772873255,-0.884354419,1.395484867,0,0,0,1,
765,8.532356866,-0.780481360,1.440902893,0,0,0,1,
766,8.256770012,-0.684561558,1.468442343,0,0,0,1,
767,7.963981840,-0.616261939,1.522274049,0,0,0,1,
768,7.802496020,-0.585859314,1.546469814,0,0,0,1,
769,7.624110936,-0.509407482,1.568066863,0,0,0,1,
770,7.464414373,-0.417725017,1.612149492,0,0,0,1,
771,7.336415422,-0.351418148,1.654328450,0,0,0,1,
772,7.203638109,-0.297132963,1.695397631,0,0,0,1,
773,6.989491136,-0.213138549,1.759249937,0,0,0,1,
774,6.854380286,-0.163267172,1.783080268,0,0,0,1,
775,6.715286818,-0.105094676,1.798006755,0,0,0,1,
776,6.640645094,-0.075078564,1.806232387,0,0,0,1,
777,6.449433934,-0.013410201,1.816890736,0,0,0,1,
778,6.372733961,0.009252678,1.816349131,0,0,0,1,
779,6.233604666,0.056072506,1.811730026,0,0,0,1,
780,6.123625364,0.093339338,1.823118543,0,0,0,1,
781,5.962398743,0.149747246,1.861027927,0,0,0,1,
782,5.804948320,0.224053751,1.897793652,0,0,0,1,
783,5.670145257,0.297724710,1.921175476,0,0,0,1,
784,5.486077459,0.435963446,1.936755965,0,0,0,1,
785,5.220753697,0.580556969,1.961377294,0,0,0,1,
786,5.067344965,0.624365979,2.001785386,0,0,0,1,
787,4.905866569,0.631752674,2.055731840,0,0,0,1,
788,4.788036480,0.611784102,2.100182409,0,0,0,1,
789,4.675100943,0.563527258,2.176532590,0,0,0,1,
790,4.614185747,0.519122857,2.235288815,0,0,0,1,
791,4.565419141,0.467018683,2.292885964,0,0,0,1,
792,4.453733531,0.319424432,2.434459683,0,0,0,1,
793,4.374284923,0.117910126,2.611788890,0,0,0,1,
794,4.380633506,-0.103330118,2.771460381,0,0,0,1,
795,4.476163609,-0.425561309,2.969434876,0,0,0,1,
796,4.588483781,-0.668839107,3.083955932,0,0,0,1,
797,4.711967876,-0.936629930,3.265745576,0,0,0,1,
798,4.751105996,-1.092677308,3.318206564,0,0,0,1,
799,4.793714515,-1.067661394,3.356021859,0,0,0,1,
800,4.879332293,-1.122239787,3.407803334,0,0,0,1,
801,4.968534263,-1.237721130,3.515103228,0,0,0,1,
802,5.049618991,-1.432083603,3.636174120,0,0,0,1,
803,5.182505718,-1.598516821,3.764387162,0,0,0,1,
804,5.265324125,-1.819955386,3.887906467,0,0,0,1,
805,5.352149705,-2.042799185,4.000861021,0,0,0,1,
806,5.405622064,-2.225510056,4.015753324,0,0,0,1,
807,5.461123431,-2.374482539,4.078122469,0,0,0,1,
808,5.485517774,-2.501597643,4.173953845,0,0,0,1,
809,5.492053621,-2.632156869,4.219388813,0,0,0,1,
810,5.521158075,-2.735069580,4.220002040,0,0,0,1,
811,5.545815012,-2.856165100,4.258700373,0,0,0,1,
812,5.546947930,-2.999550205,4.338398153,0,0,0,1,
813,5.588103594,-3.175315521,4.452392779,0,0,0,1,
814,5.627034346,-3.300472625,4.552718160,0,0,0,1,
815,5.602194910,-3.430037754,4.667323944,0,0,0,1,
816,5.593450070,-3.563928316,4.825553520,0,0,0,1,
817,5.611043556,-3.735130787,5.042324962,0,0,0,1,
818,5.613739097,-3.858962257,5.280189112,0,0,0,1,
819,5.592875272,-3.967422563,5.423663788,0,0,0,1,
820,5.613035971,-4.071748582,5.488387126,0,0,0,1,
821,5.631802196,-4.228728261,5.554652359,0,0,0,1,
822,5.561968317,-4.521409496,5.713684812,0,0,0,1,
823,5.464065874,-4.732574711,5.837401815,0,0,0,1,
824,5.406438969,-4.967564665,5.945312601,0,0,0,1,
825,5.344659439,-5.185691932,6.060366535,0,0,0,1,
826,5.306139999,-5.313053610,6.152991372,0,0,0,1,
827,5.244524100,-5.517258234,6.268533912,0,0,0,1,
828,5.197051538,-5.714182894,6.357299824,0,0,0,1,
829,5.156137600,-5.827551820,6.386064150,0,0,0,1,
830,5.109353881,-5.978892822,6.432272814,0,0,0,1,
831,5.032253409,-6.250696985,6.514250916,0,0,0,1,
832,4.997497053,-6.396175940,6.550057061,0,0,0,1,
833,4.960653597,-6.532756626,6.570524504,0,0,0,1,
834,4.921773476,-6.833588639,6.624353609,0,0,0,1,
835,4.912149410,-6.997659296,6.658693855,0,0,0,1,
836,4.893751777,-7.196483431,6.672497871,0,0,0,1,
837,4.874862079,-7.342005855,6.694178056,0,0,0,1,
838,4.837904988,-7.575274412,6.730884065,0,0,0,1,
839,4.796144187,-7.753228878,6.797478205,0,0,0,1,
840,4.813388753,-7.969521169,6.824163659,0,0,0,1,
841,4.787957089,-8.219035482,6.884497628,0,0,0,1,
842,4.837623921,-8.331494509,6.914675806,0,0,0,1,
843,4.952005969,-8.449051196,6.942300746,0,0,0,1,
844,5.021854904,-8.500440660,6.949328385,0,0,0,1,
845,5.190778626,-8.601089901,6.947783856,0,0,0,1,
846,5.307095516,-8.628657342,6.941849121,0,0,0,1,
847,5.487270313,-8.611644818,6.936707169,0,0,0,1,
848,5.573827774,-8.576947616,6.928787927,0,0,0,1,
849,5.664536717,-8.552328163,6.909891284,0,0,0,1,
850,5.767885309,-8.533950787,6.886686508,0,0,0,1,
851,5.906060113,-8.521090450,6.864351691,0,0,0,1,
852,6.202351810,-8.505812325,6.837836950,0,0,0,1,
853,6.310310619,-8.517813841,6.816030590,0,0,0,1,
854,6.410026289,-8.515561396,6.792098136,0,0,0,1,
855,6.685997220,-8.463711594,6.698313910,0,0,0,1,
856,6.867218037,-8.402738798,6.625708686,0,0,0,1,
857,6.968275988,-8.382971787,6.571897528,0,0,0,1,
858,7.109285517,-8.365584283,6.515797067,0,0,0,1,
859,7.263031138,-8.354508631,6.499473362,0,0,0,1,
860,7.407520425,-8.334012088,6.476302639,0,0,0,1,
861,7.589342431,-8.351278929,6.442029694,0,0,0,1,
862,7.823972651,-8.402996905,6.396640996,0,0,0,1,
863,8.002078658,-8.429675840,6.349451570,0,0,0,1,
864,8.140070387,-8.423104578,6.314391743,0,0,0,1,
865,8.256539291,-8.410943902,6.290397678,0,0,0,1,
866,8.420355932,-8.411824467,6.274249024,0,0,0,1,
867,8.642206257,-8.451391413,6.251638531,0,0,0,1,
868,8.876093231,-8.507090681,6.230305763,0,0,0,1,
869,9.003833624,-8.544813137,6.210706640,0,0,0,1,
870,9.119589091,-8.573297295,6.193073270,0,0,0,1,
871,9.254275145,-8.606229736,6.175724932,0,0,0,1,
872,9.432656133,-8.650808651,6.138857891,0,0,0,1,
873,9.735906234,-8.747495279,6.090387159,0,0,0,1,
874,9.815592004,-8.769653335,6.070932054,0,0,0,1,
875,9.971109488,-8.823897539,6.035401596,0,0,0,1,
876,10.075636264,-8.850667508,6.014590476,0,0,0,1,
877,10.232114687,-8.896273099,5.970353818,0,0,0,1,
878,10.353313466,-8.932633999,5.924812022,0,0,0,1,
879,10.501452520,-8.968141757,5.871593496,0,0,0,1,
880,10.624489678,-9.001705853,5.828247295,0,0,0,1,
881,10.831068845,-9.073495276,5.755444254,0,0,0,1,
882,10.924531760,-9.108906573,5.716232168,0,0,0,1,
883,11.065627904,-9.154659320,5.674849944,0,0,0,1,
884,11.218980782,-9.181453719,5.640604199,0,0,0,1,
885,11.332868388,-9.197958579,5.611342512,0,0,0,1,
886,11.480001989,-9.231381469,5.576203000,0,0,0,1,
887,11.650232022,-9.298828594,5.526633121,0,0,0,1,
888,11.857923961,-9.400879936,5.422771040,0,0,0,1,
889,12.018598133,-9.468934364,5.350306470,0,0,0,1,
890,12.243471891,-9.563082242,5.299391191,0,0,0,1,
891,12.402839198,-9.618366799,5.275520213,0,0,0,1,
892,12.597139305,-9.696497274,5.247363101,0,0,0,1,
893,12.788357135,-9.799086217,5.208768619,0,0,0,1,
894,12.956312646,-9.896777687,5.186545447,0,0,0,1,
895,13.157190234,-10.001400498,5.129670461,0,0,0,1,
896,13.327858457,-10.086947679,5.111353387,0,0,0,1,
897,13.518854244,-10.197215365,5.109857704,0,0,0,1,
898,13.626272271,-10.262876924,5.112584664,0,0,0,1,
899,13.752845437,-10.318639831,5.111620129,0,0,0,1,
900,13.954795998,-10.446444905,5.108194098,0,0,0,1,
901,14.084341972,-10.522477679,5.086477140,0,0,0,1,
902,14.278064333,-10.586374068,5.021539766,0,0,0,1,
903,14.371301445,-10.573295513,4.981889651,0,0,0,1,
904,14.382153507,-10.658589185,4.987621235,0,0,0,1,
905,14.474875920,-10.651668507,4.955371212,0,0,0,1,
906,14.563774523,-10.632376428,4.922684185,0,0,0,1,
907,14.687915646,-10.586013201,4.862273877,0,0,0,1,
908,14.726870884,-10.561886163,4.841318492,0,0,0,1,
909,14.788339385,-10.509941938,4.798823458,0,0,0,1,
910,14.884722545,-10.389473324,4.715015856,0,0,0,1,
911,14.936889602,-10.321881781,4.670148668,0,0,0,1,
912,14.986722692,-10.256732161,4.628394702,0,0,0,1,
913,15.069305969,-10.155956378,4.562580706,0,0,0,1,
914,15.122629597,-10.085530402,4.516100863,0,0,0,1,
915,15.175498766,-10.017661819,4.469874886,0,0,0,1,
916,15.274696689,-9.880207652,4.375535301,0,0,0,1,
917,15.320266225,-9.813414272,4.326180786,0,0,0,1,
918,15.407082291,-9.637169954,4.203533606,0,0,0,1,
919,15.431021671,-9.569300231,4.155068374,0,0,0,1,
920,15.496965346,-9.423846453,4.043026007,0,0,0,1,
